1.813539 1.460183 -2.024538 2.357564 1.570771 2.411490
1.794502 1.458597 -2.015287 2.346327 1.570772 2.412284
1.780025 1.457390 -2.008252 2.337782 1.570772 2.412887
1.763279 1.455995 -2.000114 2.327898 1.570773 2.413586
1.746529 1.454600 -1.991975 2.318011 1.570773 2.414284
1.729782 1.453204 -1.983836 2.308126 1.570773 2.414983
1.710731 1.451617 -1.974579 2.296881 1.570774 2.415777
1.696279 1.450413 -1.967556 2.288351 1.570774 2.416380
1.679515 1.449016 -1.959409 2.278456 1.570775 2.417079
1.662771 1.447621 -1.951273 2.268572 1.570775 2.417777
1.644794 1.446123 -1.942537 2.257962 1.570776 2.418527
1.627188 1.444657 -1.933981 2.247570 1.570776 2.419261
1.612499 1.443433 -1.926843 2.238899 1.570776 2.419874
1.595746 1.442037 -1.918702 2.229011 1.570777 2.420572
1.577804 1.440542 -1.909984 2.218421 1.570777 2.421320
1.561161 1.439155 -1.901896 2.208597 1.570778 2.422014
1.545508 1.437851 -1.894290 2.199358 1.570778 2.422667
1.528757 1.436456 -1.886150 2.189471 1.570779 2.423366
1.510818 1.434961 -1.877432 2.178882 1.570779 2.424114
1.495253 1.433664 -1.869868 2.169695 1.570779 2.424763
1.477408 1.432177 -1.861197 2.159162 1.570780 2.425507
1.461750 1.430873 -1.853588 2.149919 1.570780 2.426160
1.443840 1.429380 -1.844884 2.139348 1.570781 2.426907
1.428247 1.428081 -1.837307 2.130144 1.570781 2.427557
1.410392 1.426594 -1.828631 2.119605 1.570782 2.428302
1.394743 1.425290 -1.821026 2.110368 1.570782 2.428954
1.376853 1.423799 -1.812332 2.099809 1.570782 2.429700
1.361239 1.422498 -1.804745 2.090593 1.570783 2.430352
1.344487 1.421103 -1.796605 2.080705 1.570783 2.431050
1.326589 1.419611 -1.787907 2.070140 1.570784 2.431797
1.309859 1.418218 -1.779777 2.060265 1.570784 2.432494
1.294230 1.416915 -1.772182 2.051040 1.570785 2.433146
1.277476 1.415520 -1.764041 2.041151 1.570785 2.433845
1.259502 1.414022 -1.755307 2.030542 1.570785 2.434594
1.242873 1.412637 -1.747226 2.020727 1.570786 2.435288
1.227221 1.411332 -1.739619 2.011488 1.570786 2.435940
1.210467 1.409937 -1.731478 2.001599 1.570787 2.436639
1.192609 1.408449 -1.722800 1.991059 1.570787 2.437384
1.176075 1.407071 -1.714766 1.981299 1.570788 2.438073
1.160776 1.405796 -1.707331 1.972269 1.570788 2.438711
1.144739 1.404460 -1.699538 1.962803 1.570788 2.439380
1.129045 1.403153 -1.691911 1.953539 1.570789 2.440035
1.112606 1.401783 -1.683923 1.943836 1.570789 2.440720
1.097487 1.400523 -1.676576 1.934912 1.570790 2.441351
1.083721 1.399376 -1.669887 1.926787 1.570790 2.441925
1.069176 1.398165 -1.662819 1.918202 1.570790 2.442531
1.053676 1.396873 -1.655287 1.909053 1.570791 2.443178
1.039704 1.395709 -1.648497 1.900806 1.570791 2.443760
1.026715 1.394627 -1.642185 1.893139 1.570791 2.444302
1.012952 1.393480 -1.635497 1.885016 1.570792 2.444876
0.999466 1.392357 -1.628944 1.877056 1.570792 2.445438
0.984287 1.391092 -1.621567 1.868096 1.570792 2.446071
0.973106 1.390160 -1.616134 1.861496 1.570793 2.446538
0.960327 1.389096 -1.609924 1.853954 1.570793 2.447070
0.947853 1.388056 -1.603863 1.846591 1.570793 2.447591
0.933846 1.386889 -1.597056 1.838323 1.570794 2.448175
0.923483 1.386026 -1.592020 1.832206 1.570794 2.448607
0.911689 1.385043 -1.586289 1.825245 1.570794 2.449099
0.900055 1.384074 -1.580635 1.818378 1.570795 2.449584
0.887991 1.383069 -1.574773 1.811257 1.570795 2.450087
0.876949 1.382149 -1.569407 1.804739 1.570795 2.450547
0.866855 1.381308 -1.564502 1.798782 1.570795 2.450968
0.856248 1.380424 -1.559347 1.792521 1.570796 2.451411
0.845147 1.379499 -1.553953 1.785968 1.570796 2.451874
0.835091 1.378661 -1.549067 1.780033 1.570796 2.452293
0.825872 1.377893 -1.544586 1.774591 1.570797 2.452677
0.816230 1.377090 -1.539901 1.768900 1.570797 2.453080
0.806178 1.376252 -1.535016 1.762967 1.570797 2.453499
0.797668 1.375543 -1.530881 1.757944 1.570797 2.453854
0.787782 1.374720 -1.526077 1.752108 1.570798 2.454266
0.780066 1.374077 -1.522327 1.747554 1.570798 2.454588
0.771016 1.373323 -1.517929 1.742212 1.570798 2.454965
0.763437 1.372691 -1.514247 1.737739 1.570798 2.455281
0.754954 1.371984 -1.510124 1.732731 1.570798 2.455635
0.747764 1.371385 -1.506630 1.728488 1.570799 2.455935
0.740295 1.370763 -1.503001 1.724079 1.570799 2.456246
0.732549 1.370118 -1.499236 1.719507 1.570799 2.456569
0.725641 1.369542 -1.495879 1.715429 1.570799 2.456857
0.719321 1.369016 -1.492808 1.711699 1.570799 2.457121
0.712786 1.368471 -1.489633 1.707842 1.570799 2.457393
0.706089 1.367913 -1.486378 1.703889 1.570800 2.457673
0.699783 1.367388 -1.483314 1.700167 1.570800 2.457936
0.694750 1.366968 -1.480868 1.697196 1.570800 2.458146
0.689137 1.366501 -1.478141 1.693883 1.570800 2.458380
0.683514 1.366032 -1.475408 1.690564 1.570800 2.458614
0.678796 1.365639 -1.473116 1.687779 1.570800 2.458811
0.673548 1.365202 -1.470565 1.684681 1.570800 2.459030
0.669457 1.364861 -1.468577 1.682267 1.570801 2.459200
0.664830 1.364476 -1.466329 1.679536 1.570801 2.459393
0.661030 1.364159 -1.464483 1.677293 1.570801 2.459552
0.656935 1.363818 -1.462492 1.674876 1.570801 2.459722
0.653568 1.363537 -1.460856 1.672888 1.570801 2.459863
0.649973 1.363238 -1.459109 1.670766 1.570801 2.460013
0.647067 1.362996 -1.457697 1.669051 1.570801 2.460134
0.644181 1.362755 -1.456295 1.667348 1.570801 2.460254
0.641359 1.362520 -1.454923 1.665682 1.570801 2.460372
0.638978 1.362322 -1.453766 1.664276 1.570801 2.460471
0.636967 1.362154 -1.452789 1.663090 1.570801 2.460555
0.635040 1.361994 -1.451853 1.661952 1.570801 2.460636
0.633259 1.361845 -1.450987 1.660901 1.570801 2.460710
0.631837 1.361727 -1.450296 1.660061 1.570802 2.460769
0.630725 1.361634 -1.449756 1.659405 1.570802 2.460816
0.629768 1.361554 -1.449291 1.658840 1.570802 2.460855
0.629051 1.361495 -1.448942 1.658417 1.570802 2.460885
0.628549 1.361453 -1.448699 1.658121 1.570802 2.460906
0.628335 1.361435 -1.448595 1.657995 1.570802 2.460915
0.628317 1.361433 -1.448586 1.657984 1.570802 2.460916
0.628317 1.361433 -1.448586 1.657984 1.570802 2.460916
0.628317 1.361433 -1.448586 1.657984 1.570802 2.460916
0.628317 1.361433 -1.448586 1.657984 1.570802 2.460916
0.628317 1.361433 -1.448586 1.657984 1.570802 2.460916
0.628317 1.361433 -1.448586 1.657984 1.570802 2.460916
0.628317 1.361433 -1.448586 1.657984 1.570802 2.460916
0.628317 1.361433 -1.448586 1.657984 1.570802 2.460916
0.628317 1.361433 -1.448586 1.657984 1.570802 2.460916
0.628317 1.361433 -1.448586 1.657984 1.570802 2.460916
0.628317 1.361433 -1.448586 1.657984 1.570802 2.460916
0.628317 1.361433 -1.448586 1.657984 1.570802 2.460916
0.628317 1.361433 -1.448586 1.657984 1.570802 2.460916
0.628317 1.361433 -1.448586 1.657984 1.570802 2.460916
0.628317 1.361433 -1.448586 1.657984 1.570802 2.460916
0.628317 1.361433 -1.448586 1.657984 1.570802 2.460916
0.628317 1.361433 -1.448586 1.657984 1.570802 2.460916
0.628317 1.361433 -1.448586 1.657984 1.570802 2.460916
0.628317 1.361433 -1.448586 1.657984 1.570802 2.460916
0.628317 1.361433 -1.448586 1.657984 1.570802 2.460916
0.628317 1.361433 -1.448586 1.657984 1.570802 2.460916
0.628317 1.361433 -1.448586 1.657984 1.570802 2.460916
0.628317 1.361433 -1.448586 1.657984 1.570802 2.460916
0.628317 1.361433 -1.448586 1.657984 1.570802 2.460916
0.628317 1.361433 -1.448586 1.657984 1.570802 2.460916
0.628317 1.361433 -1.448586 1.657984 1.570802 2.460916
0.628317 1.361433 -1.448586 1.657984 1.570802 2.460916
0.628317 1.361433 -1.448586 1.657984 1.570802 2.460916
0.628317 1.361433 -1.448586 1.657984 1.570802 2.460916
0.628317 1.361433 -1.448586 1.657984 1.570802 2.460916
0.628317 1.361433 -1.448586 1.657984 1.570802 2.460916
0.628317 1.361433 -1.448586 1.657984 1.570802 2.460916
0.628317 1.361433 -1.448586 1.657984 1.570802 2.460916
0.628317 1.361433 -1.448586 1.657984 1.570802 2.460916
0.628344 1.361436 -1.448599 1.658000 1.570802 2.460915
0.628513 1.361450 -1.448681 1.658100 1.570802 2.460908
0.629018 1.361492 -1.448926 1.658398 1.570802 2.460887
0.629641 1.361544 -1.449229 1.658765 1.570802 2.460861
0.630681 1.361630 -1.449734 1.659379 1.570802 2.460817
0.632049 1.361744 -1.450399 1.660187 1.570802 2.460761
0.633726 1.361884 -1.451214 1.661177 1.570802 2.460691
0.635829 1.362059 -1.452236 1.662418 1.570802 2.460603
0.637873 1.362229 -1.453230 1.663625 1.570802 2.460518
0.640283 1.362430 -1.454401 1.665048 1.570802 2.460417
0.643068 1.362662 -1.455755 1.666692 1.570802 2.460301
0.645686 1.362880 -1.457027 1.668237 1.570802 2.460192
0.648907 1.363148 -1.458592 1.670139 1.570802 2.460058
0.651959 1.363402 -1.460075 1.671941 1.570802 2.459931
0.655459 1.363694 -1.461776 1.674006 1.570802 2.459785
0.659199 1.364005 -1.463594 1.676214 1.570802 2.459629
0.663458 1.364360 -1.465663 1.678728 1.570803 2.459452
0.667400 1.364688 -1.467579 1.681055 1.570803 2.459287
0.673792 1.365221 -1.470686 1.684829 1.570803 2.459021
0.676896 1.365479 -1.472194 1.686661 1.570803 2.458892
0.681833 1.365890 -1.474593 1.689575 1.570803 2.458686
0.686701 1.366296 -1.476959 1.692449 1.570803 2.458483
0.692129 1.366748 -1.479597 1.695653 1.570803 2.458257
0.697801 1.367220 -1.482354 1.699002 1.570804 2.458021
0.703711 1.367713 -1.485226 1.702490 1.570804 2.457774
0.710290 1.368260 -1.488423 1.706374 1.570804 2.457500
0.716256 1.368757 -1.491322 1.709896 1.570804 2.457252
0.723352 1.369348 -1.494771 1.714085 1.570804 2.456956
0.729766 1.369883 -1.497888 1.717871 1.570805 2.456689
0.737390 1.370517 -1.501593 1.722371 1.570805 2.456371
0.744242 1.371088 -1.504923 1.726416 1.570805 2.456086
0.751841 1.371721 -1.508616 1.730902 1.570805 2.455769
0.759690 1.372375 -1.512430 1.735536 1.570805 2.455442
0.768643 1.373120 -1.516782 1.740821 1.570806 2.455069
0.776092 1.373741 -1.520401 1.745218 1.570806 2.454758
0.788402 1.374766 -1.526384 1.752485 1.570806 2.454246
0.794060 1.375237 -1.529134 1.755825 1.570806 2.454010
0.803082 1.375988 -1.533518 1.761151 1.570807 2.453634
0.811795 1.376714 -1.537752 1.766294 1.570807 2.453271
0.821329 1.377508 -1.542386 1.771922 1.570807 2.452874
0.831100 1.378322 -1.547135 1.777691 1.570808 2.452466
0.841109 1.379156 -1.551999 1.783599 1.570808 2.452049
0.852080 1.380069 -1.557330 1.790076 1.570808 2.451592
0.862587 1.380944 -1.562437 1.796278 1.570809 2.451154
0.872598 1.381778 -1.567302 1.802188 1.570809 2.450737
0.883572 1.382692 -1.572635 1.808666 1.570809 2.450280
0.895554 1.383690 -1.578458 1.815739 1.570809 2.449781
0.906250 1.384581 -1.583656 1.822053 1.570810 2.449335
0.917954 1.385555 -1.589344 1.828962 1.570810 2.448847
0.929893 1.386550 -1.595146 1.836010 1.570811 2.448350
0.943693 1.387699 -1.601852 1.844156 1.570811 2.447775
0.954505 1.388600 -1.607107 1.850539 1.570811 2.447324
0.967181 1.389655 -1.613267 1.858021 1.570812 2.446796
0.980078 1.390729 -1.619535 1.865635 1.570812 2.446259
0.994169 1.391903 -1.626383 1.873953 1.570812 2.445672
1.006615 1.392940 -1.632431 1.881300 1.570813 2.445153
1.020273 1.394077 -1.639069 1.889363 1.570813 2.444584
1.034122 1.395230 -1.645799 1.897538 1.570814 2.444007
1.049184 1.396485 -1.653119 1.906429 1.570814 2.443379
1.063502 1.397677 -1.660077 1.914882 1.570814 2.442783
1.077187 1.398817 -1.666728 1.922960 1.570815 2.442212
1.092022 1.400053 -1.673938 1.931718 1.570815 2.441594
1.107106 1.401309 -1.681268 1.940622 1.570816 2.440966
1.122436 1.402585 -1.688718 1.949671 1.570816 2.440327
1.139072 1.403971 -1.696803 1.959492 1.570817 2.439634
1.153898 1.405206 -1.704008 1.968244 1.570817 2.439016
1.180612 1.407431 -1.716991 1.984014 1.570818 2.437903
1.203836 1.409365 -1.728277 1.997723 1.570819 2.436935
1.219398 1.410661 -1.735840 2.006910 1.570819 2.436287
1.236096 1.412052 -1.743955 2.016767 1.570820 2.435591
1.253939 1.413538 -1.752626 2.027300 1.570820 2.434847
1.270680 1.414932 -1.760762 2.037183 1.570821 2.434150
1.286376 1.416239 -1.768390 2.046449 1.570821 2.433496
1.303130 1.417634 -1.776532 2.056339 1.570822 2.432798
1.319905 1.419031 -1.784684 2.066241 1.570822 2.432099
1.338758 1.420602 -1.793847 2.077371 1.570823 2.431313
1.353396 1.421821 -1.800960 2.086011 1.570823 2.430703
1.370159 1.423217 -1.809107 2.095907 1.570824 2.430005
1.386916 1.424612 -1.817251 2.105799 1.570824 2.429306
1.404878 1.426108 -1.825980 2.116402 1.570825 2.428558
1.421475 1.427491 -1.834045 2.126200 1.570825 2.427866
1.437147 1.428796 -1.841662 2.135452 1.570826 2.427213
1.453897 1.430191 -1.849802 2.145339 1.570826 2.426515
1.471720 1.431675 -1.858464 2.155860 1.570827 2.425773
1.488499 1.433073 -1.866618 2.165766 1.570827 2.425074
1.504183 1.434379 -1.874240 2.175024 1.570828 2.424420
1.520938 1.435774 -1.882383 2.184915 1.570828 2.423722
1.538868 1.437268 -1.891096 2.195499 1.570829 2.422975
1.554411 1.438562 -1.898650 2.204675 1.570829 2.422327
1.572239 1.440047 -1.907314 2.215199 1.570830 2.421584
1.587925 1.441353 -1.914937 2.224458 1.570830 2.420931
1.605790 1.442841 -1.923619 2.235005 1.570831 2.420186
1.621425 1.444143 -1.931217 2.244234 1.570831 2.419535
1.638197 1.445540 -1.939368 2.254135 1.570832 2.418836
1.656139 1.447034 -1.948088 2.264727 1.570832 2.418088
1.671692 1.448330 -1.955646 2.273908 1.570833 2.417440
1.689597 1.449821 -1.964348 2.284477 1.570833 2.416694
1.705196 1.451120 -1.971929 2.293686 1.570834 2.416044
1.723166 1.452617 -1.980662 2.304294 1.570834 2.415295
1.738690 1.453909 -1.988206 2.313458 1.570835 2.414649
1.756556 1.455397 -1.996889 2.324004 1.570835 2.413904
1.772193 1.456700 -2.004488 2.333235 1.570836 2.413252
1.788943 1.458095 -2.012628 2.343123 1.570836 2.412555
1.806791 1.459581 -2.021302 2.353659 1.570837 2.411811
1.823608 1.460982 -2.029475 2.363587 1.570837 2.411110
1.839226 1.462282 -2.037065 2.372806 1.570838 2.410459
1.855957 1.463676 -2.045196 2.382683 1.570838 2.409762
1.873883 1.465169 -2.053907 2.393265 1.570839 2.409015
1.890538 1.466556 -2.062001 2.403097 1.570839 2.408321
1.906209 1.467861 -2.069617 2.412347 1.570840 2.407668
1.922989 1.469259 -2.077772 2.422253 1.570840 2.406969
1.941556 1.470805 -2.086795 2.433213 1.570841 2.406195
1.956483 1.472048 -2.094050 2.442025 1.570841 2.405573
1.974447 1.473544 -2.102779 2.452630 1.570842 2.404825
1.989980 1.474838 -2.110329 2.461799 1.570842 2.404178
2.006731 1.476233 -2.118469 2.471688 1.570842 2.403480
2.024628 1.477723 -2.127167 2.482253 1.570843 2.402734
2.041315 1.479113 -2.135276 2.492103 1.570844 2.402039
2.056979 1.480418 -2.142889 2.501350 1.570844 2.401386
2.073760 1.481815 -2.151044 2.511256 1.570844 2.400687
2.091612 1.483302 -2.159719 2.521794 1.570845 2.399943
2.108328 1.484694 -2.167843 2.531662 1.570846 2.399246
2.123982 1.485998 -2.175451 2.540903 1.570846 2.398594
2.140734 1.487393 -2.183592 2.550792 1.570846 2.397896
2.158625 1.488883 -2.192286 2.561353 1.570847 2.397150
2.175323 1.490274 -2.200402 2.571211 1.570847 2.396455
2.190992 1.491579 -2.208016 2.580460 1.570848 2.395802
2.207764 1.492976 -2.216167 2.590361 1.570848 2.395103
2.224490 1.494369 -2.224296 2.600235 1.570849 2.394406
2.243412 1.495945 -2.233491 2.611405 1.570850 2.393618
2.258000 1.497160 -2.240581 2.620016 1.570850 2.393010
2.274746 1.498554 -2.248719 2.629902 1.570850 2.392312
2.291500 1.499950 -2.256861 2.639792 1.570851 2.391614
2.310477 1.501530 -2.266084 2.650995 1.570852 2.390823
2.325006 1.502740 -2.273145 2.659571 1.570852 2.390218
2.341755 1.504135 -2.281285 2.669459 1.570852 2.389520
2.358510 1.505530 -2.289427 2.679349 1.570853 2.388822
2.375261 1.506925 -2.297568 2.689238 1.570853 2.388124
2.394287 1.508510 -2.306814 2.700469 1.570854 2.387331
2.408765 1.509716 -2.313850 2.709016 1.570854 2.386728
2.425559 1.511115 -2.322012 2.718930 1.570855 2.386028
2.442271 1.512506 -2.330133 2.728795 1.570855 2.385331
2.461503 1.514108 -2.339480 2.740148 1.570856 2.384530
2.475775 1.515297 -2.346416 2.748573 1.570856 2.383935
2.492527 1.516692 -2.354557 2.758462 1.570857 2.383237
2.509304 1.518089 -2.362710 2.768366 1.570857 2.382538
2.528429 1.519682 -2.372005 2.779656 1.570858 2.381741
2.542784 1.520877 -2.378981 2.788129 1.570858 2.381143
2.559533 1.522272 -2.387120 2.798017 1.570859 2.380445
2.576468 1.523683 -2.395350 2.808014 1.570859 2.379740
2.594027 1.525145 -2.403884 2.818379 1.570860 2.379008
2.610324 1.526502 -2.411804 2.828000 1.570860 2.378329
2.625243 1.527745 -2.419054 2.836807 1.570861 2.377707
2.640972 1.529055 -2.426698 2.846092 1.570861 2.377052
2.657455 1.530428 -2.434709 2.855822 1.570862 2.376365
2.672449 1.531676 -2.441995 2.864673 1.570862 2.375740
2.686244 1.532825 -2.448699 2.872817 1.570863 2.375165
2.700796 1.534037 -2.455771 2.881407 1.570863 2.374559
2.716124 1.535314 -2.463221 2.890455 1.570864 2.373920
2.729303 1.536411 -2.469626 2.898235 1.570864 2.373371
2.744171 1.537650 -2.476851 2.907012 1.570864 2.372752
2.757011 1.538719 -2.483091 2.914592 1.570865 2.372217
2.770498 1.539842 -2.489646 2.922554 1.570865 2.371655
2.784663 1.541022 -2.496530 2.930916 1.570866 2.371064
2.796777 1.542031 -2.502416 2.938066 1.570866 2.370560
2.810470 1.543171 -2.509071 2.946150 1.570866 2.369989
2.822096 1.544140 -2.514721 2.953013 1.570867 2.369505
2.835272 1.545237 -2.521124 2.960791 1.570867 2.368956
2.846439 1.546167 -2.526552 2.967383 1.570867 2.368490
2.858260 1.547151 -2.532296 2.974361 1.570868 2.367998
2.871128 1.548223 -2.538550 2.981957 1.570868 2.367462
2.881978 1.549127 -2.543823 2.988362 1.570868 2.367010
2.892244 1.549982 -2.548812 2.994422 1.570869 2.366582
2.903091 1.550885 -2.554083 3.000825 1.570869 2.366130
2.914396 1.551827 -2.559577 3.007499 1.570869 2.365659
2.924059 1.552631 -2.564273 3.013204 1.570870 2.365256
2.934829 1.553528 -2.569507 3.019561 1.570870 2.364807
2.944072 1.554298 -2.573999 3.025018 1.570870 2.364422
2.953711 1.555101 -2.578684 3.030708 1.570871 2.364021
2.963871 1.555947 -2.583621 3.036705 1.570871 2.363597
2.972897 1.556699 -2.588007 3.042033 1.570871 2.363221
2.981180 1.557389 -2.592033 3.046923 1.570871 2.362876
